what,kind,bundleId,bundleVersion,description,time
started,bundle,com.ibm.team.feed.core,1.1.1100.v20120901_0511,"com.ibm.team.feed.core",1469441568961
started,bundle,com.ibm.team.feed.ui,1.1.1100.v20120901_0511,"com.ibm.team.feed.ui",1469441568961
started,bundle,com.ibm.team.filesystem.cli.client,3.1.200.v20121031_1112,"com.ibm.team.filesystem.cli.client",1469441568961
started,bundle,com.ibm.team.filesystem.cli.core,3.1.200.v20121106_0746,"com.ibm.team.filesystem.cli.core",1469441568961
started,bundle,com.ibm.team.filesystem.client,3.1.400.v20130207_2057,"com.ibm.team.filesystem.client",1469441568961
started,bundle,com.ibm.team.filesystem.common,3.1.300.v20120924_1445,"com.ibm.team.filesystem.common",1469441568961
started,bundle,com.ibm.team.filesystem.ide.ui,3.1.200.v20121023_0417,"com.ibm.team.filesystem.ide.ui",1469441568961
started,bundle,com.ibm.team.filesystem.rcp.core,3.1.200.v20121020_1351,"com.ibm.team.filesystem.rcp.core",1469441568961
started,bundle,com.ibm.team.filesystem.rcp.ui,3.1.200.v20120924_1445,"com.ibm.team.filesystem.rcp.ui",1469441568961
started,bundle,com.ibm.team.foundation.common,1.2.100.v20120901_0511,"com.ibm.team.foundation.common",1469441568961
started,bundle,com.ibm.team.foundation.rcp.core,1.1.1100.v20120901_0511,"com.ibm.team.foundation.rcp.core",1469441568961
started,bundle,com.ibm.team.foundation.rcp.ui,1.1.200.v20120901_0511,"com.ibm.team.foundation.rcp.ui",1469441568961
started,bundle,com.ibm.team.fulltext.client,1.1.1100.v20120901_0511,"com.ibm.team.fulltext.client",1469441568961
started,bundle,com.ibm.team.fulltext.common,1.1.300.v20121106_0448,"com.ibm.team.fulltext.common",1469441568961
started,bundle,com.ibm.team.fulltext.ide.ui,1.1.1100.v20120901_0511,"com.ibm.team.fulltext.ide.ui",1469441568961
started,bundle,com.ibm.team.interop.common,3.0.400.v20120924_1445,"com.ibm.team.interop.common",1469441568961
started,bundle,com.ibm.team.javalogging.ui,1.1.1200.v20130129_0138,"com.ibm.team.javalogging.ui",1469441568961
started,bundle,com.ibm.team.jface,1.1.1100.v20120901_0511,"com.ibm.team.jface",1469441568961
started,bundle,com.ibm.team.log4j.ui,1.1.1200.v20130129_0138,"com.ibm.team.log4j.ui",1469441568961
started,bundle,com.ibm.team.metronome,3.1.200.v20121005_1221,"com.ibm.team.metronome",1469441568961
started,bundle,com.ibm.team.process.common,1.2.1200.v20121031_2358,"com.ibm.team.process.common",1469441568961
started,bundle,com.ibm.team.process.rcp.ui,1.2.1200.v20121019_2347,"com.ibm.team.process.rcp.ui",1469441568961
started,bundle,com.ibm.team.repository.client,1.2.1300.v20130129_0138,"com.ibm.team.repository.client",1469441568961
started,bundle,com.ibm.team.repository.common,1.3.1300.v20130129_0138,"com.ibm.team.repository.common",1469441568961
started,bundle,com.ibm.team.repository.common.serialize,1.1.300.v20130129_0138,"com.ibm.team.repository.common.serialize",1469441568961
started,bundle,com.ibm.team.repository.rcp.common,3.1.200.v20120924_1445,"com.ibm.team.repository.rcp.common",1469441568961
started,bundle,com.ibm.team.repository.rcp.core,3.1.200.v20120924_1445,"com.ibm.team.repository.rcp.core",1469441568961
started,bundle,com.ibm.team.repository.rcp.ui,3.1.200.v20120924_1445,"com.ibm.team.repository.rcp.ui",1469441568961
started,bundle,com.ibm.team.scm.common,3.1.200.v20121031_1112,"com.ibm.team.scm.common",1469441568961
started,bundle,com.ibm.team.workitem.client,3.1.300.v20130131_0440,"com.ibm.team.workitem.client",1469441568961
started,bundle,com.ibm.team.workitem.common,3.1.500.v20130215_0640,"com.ibm.team.workitem.common",1469441568961
started,bundle,com.ibm.team.workitem.rcp.core,3.1.200.v20121101_0608,"com.ibm.team.workitem.rcp.core",1469441568961
started,bundle,com.ibm.team.workitem.rcp.ui,3.1.300.v20130207_2057,"com.ibm.team.workitem.rcp.ui",1469441568961
started,bundle,com.ibm.teamz.zcomponent.ui,1.2.200.v20120924_1445,"com.ibm.teamz.zcomponent.ui",1469441568961
started,bundle,com.ibm.ut.help.common,2.7.2.v20121004_1540,"com.ibm.ut.help.common",1469441568961
started,bundle,com.ibm.ut.help.parser,2.4.0.v20120830_1602,"com.ibm.ut.help.parser",1469441568961
started,bundle,com.ibm.ut.ic.server,1.1.4.v20120928_1335,"com.ibm.ut.ic.server",1469441568961
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1469441568961
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1469441568961
os,sysinfo,,,"win32",1469441568964
arch,sysinfo,,,"x86_64",1469441568964
ws,sysinfo,,,"win32",1469441568964
locale,sysinfo,,,"en_US",1469441568964
processors,sysinfo,,,"4",1469441568964
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1469441568964
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1469441568964
java.specification.name,sysinfo,,,"Java Platform API Specification",1469441568964
java.specification.vendor,sysinfo,,,"Oracle Corporation",1469441568964
java.specification.version,sysinfo,,,"1.7",1469441568964
java.vendor,sysinfo,,,"Oracle Corporation",1469441568964
java.version,sysinfo,,,"1.7.0_45",1469441568964
java.vm.info,sysinfo,,,"mixed mode",1469441568964
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1469441568964
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1469441568964
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1469441568964
java.vm.specification.version,sysinfo,,,"1.7",1469441568964
java.vm.vendor,sysinfo,,,"Oracle Corporation",1469441568964
java.vm.version,sysinfo,,,"24.45-b08",1469441568964
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1469441569398
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1469441569402
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1469441569728
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1469441569728
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1469441569728
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1469441569728
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1469441569752
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1469441569760
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1469441569763
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1469441569785
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1469441569828
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1469441569831
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1469441569838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441570222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441573311
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1469441575803
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1469441575808
error,log,,,"Provisioning exception",1469441575940
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1469441575957
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1469441575981
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1469441575990
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1469441575992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441576109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441580673
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1469441580682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441597430
error,log,,,"No repository found at file:/C:/Backup/Softwares/IBM/RTC/4.0.2/RTC-Client-p2Repo-4.0.2/.",1469441600166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441611479
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1469441616033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441616272
error,log,,,"Unexpected exception: Cannot complete request to http://marketplace.eclipse.org/install/error/report: Connection refused: connect",1469441658649
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1469441663036
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1469441663374
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1469441663383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441663513
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1469441663531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441673556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441674473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1469441685043
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1469441688022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441694728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441752800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441753226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441840436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441841366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441943661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469441960634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442401495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442416325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442417141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442420314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442421460
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469442421763
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1469442422096
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1469442422100
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1469442422272
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1469442422272
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1469442422272
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1469442422272
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1469442422272
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1469442422272
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1469442422272
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1469442422273
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1469442422273
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1469442422273
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1469442422273
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1469442422292
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1469442422293
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v201107221506,"org.eclipse.datatools.enablement.postgresql.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sqlite.ui",1469442422293
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1469442422293
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1469442422293
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201107221459,"org.eclipse.datatools.connectivity.db.generic.ui",1469442422293
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201107221459,"org.eclipse.datatools.connectivity.apache.derby.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111204,"org.eclipse.datatools.enablement.sybase.asa.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1469442422293
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090452,"org.eclipse.datatools.enablement.sybase.ui",1469442422293
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.ui",1469442422293
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201107221459,"org.eclipse.datatools.connectivity.sqm.server.ui",1469442422293
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.2.v201201131129,"org.eclipse.datatools.sqltools.ddlgen.ui",1469442422300
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1469442422300
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1469442422300
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1469442422300
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.2.v201111230714,"org.eclipse.datatools.sqltools.routineeditor.ui",1469442422300
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201107221520,"org.eclipse.datatools.sqltools.sqlbuilder",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201107221520,"org.eclipse.datatools.sqltools.sqleditor",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1469442422301
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1469442422301
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1469442422301
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1469442422301
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1469442422301
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1469442422301
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1469442422301
stopped,bundle,edu.umd.cs.findbugs.plugin.eclipse,2.0.0.20111220,"edu.umd.cs.findbugs.plugin.eclipse",1469442422301
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1469442422301
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1469442422301
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1469442422301
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1469442422301
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1469442422301
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1469442422301
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1469442422301
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20111011_r362Java7,"org.eclipse.pde.ua.ui",1469442422301
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1469442422301
stopped,bundle,com.ibm.team.build.java.ui,3.0.300.v20120924_1445,"com.ibm.team.build.java.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.deployment.ui,3.1.200.v20121101_1814,"com.ibm.team.enterprise.deployment.ui",1469442422301
stopped,bundle,com.ibm.team.filesystem.ide.java.ui,3.1.200.v20121005_1221,"com.ibm.team.filesystem.ide.java.ui",1469442422301
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.351.v20111011_r362Java7,"org.eclipse.pde.api.tools.ui",1469442422301
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111011_r362Java7,"org.eclipse.pde.ds.ui",1469442422301
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20111011_r362Java7,"org.eclipse.pde.runtime",1469442422301
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20111011_r362Java7,"org.eclipse.pde.ui.templates",1469442422301
stopped,bundle,org.eclipse.pde.ui,3.6.2.v20111011_r362Java7,"org.eclipse.pde.ui",1469442422301
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1469442422301
stopped,bundle,com.ibm.team.apt.ide.ui,3.0.400.v20130207_0429,"com.ibm.team.apt.ide.ui",1469442422301
stopped,bundle,com.ibm.rational.connector.buildforge.ui,3.0.300.v20120924_1445,"com.ibm.rational.connector.buildforge.ui",1469442422301
stopped,bundle,com.ibm.rational.connector.hudson.ui,1.0.200.v20120924_1445,"com.ibm.rational.connector.hudson.ui",1469442422301
stopped,bundle,com.ibm.team.connector.scm.cc.ide.ui,3.0.300.v20121024_0321,"com.ibm.team.connector.scm.cc.ide.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.packaging.ui,3.1.200.v20121101_1814,"com.ibm.team.enterprise.packaging.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.promotion.ui,3.1.200.v20120924_1445,"com.ibm.team.enterprise.promotion.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.automation.ui,3.1.300.v20130124_0613,"com.ibm.team.enterprise.automation.ui",1469442422301
stopped,bundle,com.ibm.team.enterprise.ibmi.ref.integrity,1.0.300.v20120924_1445,"com.ibm.team.enterprise.ibmi.ref.integrity",1469442422301
stopped,bundle,com.ibm.team.enterprise.ibmi.build.ui,1.0.200.v20120924_1445,"com.ibm.team.enterprise.ibmi.build.ui",1469442422301
